id,name,score,skinData,assitData,glyphsData,icon,winCount,rate,realScore
3683,约瑟劳,1922,4,102001;4,10107;10206;10305;20103;20203;20303;20406;40101;40201;40305,5,1,24,1822
3684,爱拉萨罗扬,1953,3,102001;4,10207;10301;10401;20101;20201;40102;40304;40405,18,0,41,1853
3685,尔达艾琳,1968,3,102001;4,10104;10207;10303;10404;20102;20201;20301;20403;40101;40202;40306;40406,4,1,44,1868
3686,洛蒂卢,1903,1,102001;4,10107;10201;10302;10405;20103;20204;20304;20401;40201;40304;40407,17,0,44,1803
3687,柏妮特温,1998,3,102001;4,10102;10203;10304;10404;20104;20402;40201;40304;40406,12,1,23,1898
3688,Y艾许莉,1989,2,102001;4,10203;10304;10404;20104;20303;20402;40101;40204;40305;40406,8,1,25,1889
3689,爱勒莎拉,1995,1,102001;4,10101;10204;10301;10403;20101;20203;20405;40102;40204;40306;40406,6,0,31,1895
3690,艾达耶尔,1954,4,102001;4,10104;10207;10301;10402;20104;20203;20302;20406;40104;40201;40304;40402,2,1,22,1854
3691,莳鞝黛布拉,1998,5,101001;6,10107;10202;10301;10404;20103;20202;20303;20401;40103;40202;40301;40406,4,2,42,1898
3692,苏拉奥德莉,1905,5,101001;6,10106;10206;10402;20103;20202;20302;20404;40103;40202;40306;40404,16,1,47,1805
3693,波莉詹宁斯,1961,1,101001;6,10102;10202;10304;10402;20204;20403;40102;40203;40306;40406,18,3,49,1861
3694,西拉莫里斯,1984,4,101001;6,10107;10203;10303;10402;20104;20404;40102;40303;40406,17,3,21,1884
3695,莉雅爱丽丝,1965,1,101001;6,10107;10201;10301;10402;20103;20203;20403;40102;40201;40304;40407,2,1,41,1865
3696,索尼百丽儿,1936,2,101001;6,10107;10405;20104;20301;20403;40101;40204;40302;40407,3,0,20,1836
3697,贝拉爱丽丝,1951,5,101001;6,10107;10205;10404;20301;20406;40203;40301;40407,11,2,40,1851
3698,桑迪桑迪,1991,3,101001;6,10107;10201;10304;10402;20102;20201;20302;20404;40102;40204;40304;40407,1,1,37,1891
3699,坎蒂布朗,1970,2,101001;6,10106;10302;10402;20103;20202;20302;20404;40104;40201;40407,8,2,21,1870
3700,贝拉卡罗尔,1971,2,101001;6,10205;10303;10404;20101;20202;20303;20401;40103;40204;40306;40405,18,0,40,1871
3701,蕾西吉尔,1998,3,101001;6,10105;10201;10304;10401;20103;20202;20302;40301;40406,17,3,25,1898
3702,芙妮埃利诺,1999,4,101001;6,10102;10204;10402;20202;40102;40201;40303;40406,6,0,21,1899
3703,蒂娜温妮莎,1956,5,101001;6,10105;10205;10301;10404;20203;20302;20406;40201;40301;40407,5,2,34,1856
3704,辛迪怀尔德,1940,5,101001;6,10105;10203;10304;20101;20203;20302;20404;40102;40304;40405,12,0,22,1840
3705,丝塔罗宾森,1909,4,101001;6,10102;10205;10305;10404;20102;20202;20302;20404;40101;40201;40301;40407,6,1,23,1809
3706,克洛芭芭拉,1965,4,101001;6,10104;10202;10303;10401;20304;40104;40204;40406,4,0,32,1865
3707,罗琳戴维,1922,1,101001;6,10304;10401;20201;20301;20406;40102;40204;40301;40406,6,0,24,1822
3708,丝塔里德,1951,3,101001;6,10102;10207;10403;20203;20403;40101;40204;40303;40406,10,3,38,1851
3709,凯琳尤兰达,1998,1,101001;6,10106;10202;10301;20104;20202;20301;20406;40104;40405,5,2,38,1898
3710,莉亚尼基塔,1918,2,101001;6,10105;10402;20101;20202;20302;20406;40201;40301;40405,14,3,49,1818
3711,格瑞莰蒂丝,1976,3,101001;6,10206;10302;10404;20104;20204;20302;20405;40101;40202;40301;40406,15,2,21,1876
3712,米娅沃伦,1929,3,101001;6,10103;10204;10303;10401;20101;20204;20406;40101;40201;40406,12,1,40,1829
3713,蕶喥普里策,1926,1,101001;6,10202;10305;10404;20103;20201;40302;40406,10,3,39,1826
3714,黛安艾达,1928,2,101001;6,10101;10303;20104;20302;20401;40101;40304;40406,7,1,32,1828
3715,芙拉莫尔,1990,5,101001;6,10101;10205;10401;20102;20202;20303;20406;40103;40202;40305;40407,15,3,30,1890
3716,伊萨柏莎,1952,4,101001;6,10102;10202;10303;10404;20102;20201;20304;20405;40104;40201;40304;40405,4,1,47,1852
3717,落泪阿维娃,1943,2,101001;6,10102;10205;10301;10405;20104;20201;20304;20404;40104;40202;40305;40403,2,0,33,1843
3718,双鱼爱丽丝,1923,2,101001;6,10206;10404;20103;20204;20302;40101;40202;40305;40405,7,0,47,1823
3719,盖尔巴里,1914,5,101001;6,10202;10304;10402;20103;20202;20301;40306;40405,13,0,48,1814
3720,艾丝艾伯特,1979,2,101001;6,10107;10204;10305;10402;20201;20404;40102;40204;40405,15,2,26,1879
3721,特拉霍勒斯,1937,3,101001;6,10103;10203;20101;20203;20302;20402;40101;40202;40305;40405,15,1,48,1837
3722,苔米-h,1953,4,101001;6,10101;10206;10304;10403;20102;20203;20304;20403;40103;40201;40306;40404,5,2,47,1853
3723,凯罗葛德文,1976,2,101001;6,10107;10204;10404;20104;20304;20403;40103;40202;40407,5,1,30,1876
3724,殇づ尤杜拉,2000,2,101001;6,10105;10203;10301;10402;20101;20204;20304;20404;40104;40201;40302;40405,11,1,26,1900
3725,乔茜乔希,1983,5,101001;6,10101;10401;20103;20204;20301;20403;40103;40201;40301;40407,5,0,38,1883
3726,贝琪库克,1943,4,101001;6,10104;10205;10302;10404;20104;20204;20304;20402;40204;40302;40405,14,1,30,1843
3727,緈幅杰斐逊,1964,3,101001;6,10104;10202;10402;20103;20202;20302;20401;40203;40305;40407,13,1,35,1864
3728,塞西爱丽丝,1982,2,101001;6,10107;10207;10405;20103;20203;20302;20404;40306;40403,10,3,40,1882
3729,基蒂苏拉,1978,5,101001;6,10204;10304;10404;20104;20201;20302;20402;40304;40407,16,1,46,1878
3730,緈幅梅维丝,1925,4,101001;6,10106;10201;10305;10405;20101;20203;20403;40104;40201;40302;40407,13,0,41,1825
3731,露茜皮尔逊,1904,2,101001;6,10107;10202;10302;10403;20101;20201;20406;40104;40304;40407,2,1,48,1804
3732,K艾丽丝,1979,3,101001;6,10107;10304;10401;20101;20201;20301;20401;40104;40203;40305;40407,6,0,30,1879
3733,里尔沃尔什,1939,2,101001;6,10101;10203;10404;20204;20303;20404;40101;40202;40304;40405,14,0,30,1839
3734,康妮-j,1917,3,101001;6,10105;10207;10301;10402;20102;20201;20302;20403;40102;40204;40407,2,1,36,1817
3735,莎莉司各脱,1927,5,101001;6,10107;10207;10301;10404;20102;20203;20302;20404;40101;40202;40303;40404,6,1,42,1827
3736,雪莉罗宾森,1930,2,101001;6,10101;10201;10304;10404;20103;20302;40104;40201;40305;40405,17,3,43,1830
3737,L-p,1938,3,101001;6,10102;10203;10305;10401;20201;20301;20405;40101;40304;40407,5,1,30,1838
3738,艾丝杜邦,1912,2,101001;6,10106;10205;10304;10403;20103;20302;20401;40201;40305;40405,14,3,20,1812
3739,W巴克耳,1966,5,101001;6,10105;10207;10304;20104;20202;20304;40201;40304;40406,6,2,24,1866
3740,吉娜安伯,1967,5,101001;6,10203;10303;10401;20202;20303;20405;40104;40203;40304;40406,9,0,37,1867
3741,维丝诺顿,1921,2,101001;6,10104;10207;10302;10405;20102;20203;20403;40104;40304;40406,9,1,26,1821
3742,路莎格兰特,1954,2,101001;6,10104;10201;10302;10405;20102;20201;20303;20405;40103;40203;40302;40406,7,0,42,1854
3743,米娅骚塞,1962,4,101001;6,10107;10203;10305;10401;20103;20201;20303;20403;40103;40302;40407,17,0,28,1862
3744,科特玛莎,1979,3,101001;6,10206;10303;10404;20103;20201;20302;20401;40303;40405,13,0,33,1879
3745,蕶喥雷蒙德,1982,1,101001;6,10102;10405;20102;20203;20303;20401;40202;40302;40406,11,2,31,1882
3746,菲洛艾维,1979,5,101001;6,10106;10305;10404;20202;20301;20401;40102;40204;40306;40405,7,1,46,1879
3747,格拉迪尤尔,1904,2,101001;6,10105;10206;10303;10401;20103;20204;20301;20403;40103;40202;40301;40405,11,3,38,1804
3748,珀尔索尔,2000,3,101001;6,10104;10201;10301;20104;20201;20401;40102;40204;40301;40406,1,2,35,1900
3749,克劳本,1942,1,101001;6,10201;10301;10405;20101;20201;20301;20403;40102;40203;40406,17,3,49,1842
3750,露妮魏尔德,1980,4,101001;6,10106;10206;10303;10404;20103;20201;20304;20402;40103;40203;40304;40401,10,0,32,1880
3751,伊妮沃特,1936,5,101001;6,10101;10204;10305;10402;20103;20302;20404;40103;40201;40306;40405,18,0,43,1836
3752,碧丝劳里,1990,2,101001;6,10102;10201;10304;20104;20304;40101;40203;40303;40406,6,0,26,1890
3753,朱莉休谟,1939,2,101001;6,10106;10405;20104;20203;20303;20401;40103;40204;40302;40407,1,0,34,1839
3754,伊莎丘奇,1923,2,101001;6,10107;10201;10404;20103;20302;20401;40104;40203;40302;40407,7,2,47,1823
3755,E伯特,1972,5,101001;6,10105;10206;10301;10403;20104;20202;20303;20401;40102;40203;40302;40407,15,1,26,1872
3756,兰艾米丽,1998,2,101001;6,10106;10206;10303;10405;20104;20203;20301;20403;40101;40306;40402,2,2,33,1898
3757,梅莎费尔顿,1954,2,101001;6,10102;10201;10305;10402;20302;20403;40102;40202;40301;40407,5,3,27,1854
3758,凯莉爱丽丝,1955,4,101001;6,10104;10201;10304;10401;20102;20204;20302;20402;40104;40201;40305;40406,13,1,29,1855
3759,莉莲艾米丽,1904,4,101001;6,10105;10207;10303;10405;20103;20203;20304;20403;40102;40204;40306,15,0,38,1804
3760,安东贺拉斯,1977,5,101001;6,10101;10303;10405;20104;20203;20405;40201;40305;40405,7,0,44,1877
3761,緈幅乔纳,1929,3,101001;6,10101;10203;10304;20104;20203;20301;20403;40101;40203;40301;40407,10,0,31,1829
3762,艾丝伍莱,1908,2,101001;6,10105;10205;10302;20103;20204;20302;20403;40101;40204;40302;40406,6,2,37,1808
3763,凯琳基蒂,1959,1,101001;6,10102;10206;10301;20103;20204;20301;20401;40202;40405,3,2,32,1859
3764,莉兹玛拉基,1942,2,101001;6,10104;10203;10303;10402;20104;20201;20301;40104;40302;40406,8,0,32,1842
3765,亚桑塔玛拉,1987,2,101001;6,10102;10206;10302;10401;20104;20204;20302;20403;40102;40302;40407,10,2,28,1887
3766,茉莉x,1919,1,101001;6,10101;10204;10405;20101;20204;20304;20405;40104;40203;40306;40403,3,2,32,1819
3767,露娅伯莎,1963,3,101001;6,10105;10201;10301;20103;20304;20406;40104;40203;40301;40406,2,1,23,1863
3768,盖尔索耶,1976,3,101001;6,10107;10207;10405;20104;20202;20301;20403;40101;40202;40304;40404,13,2,20,1876
3769,维多鲍曼,1970,5,101001;6,10102;10205;10302;10403;20101;20202;20405;40103;40301;40407,18,1,36,1870
3770,里尔格瑞丝,1957,3,101001;6,10105;10202;10305;10405;20104;20202;20402;40102;40204;40302;40407,3,2,31,1857
3771,詹妮内利,1982,3,101001;6,10107;10201;10304;10404;20103;20203;20301;20404;40102;40203;40301;40407,1,1,22,1882
3772,杰西穆尔,2000,1,101001;6,10107;10206;10404;20104;20203;20303;20402;40102;40203;40406,5,2,20,1900
3773,爱伦鲍曼,1994,3,101001;6,10104;10204;10305;10402;20102;20204;20402;40104;40201;40304;40407,6,2,29,1894
3774,塔娅多丽丝,1995,4,101001;6,10105;10203;10302;20103;40104;40303;40407,10,2,33,1895
3775,凯西伊芙,1932,1,101001;6,10105;10202;10301;10405;20103;20204;20401;40104;40203;40303;40405,13,1,48,1832
3776,艾瑞布朗,1941,2,101001;6,10104;10301;10401;20101;20204;20301;20405;40102;40202;40301;40406,3,2,33,1841
3777,希亚加布尔,1932,1,101001;6,10107;10202;10304;10401;20104;20304;20404;40102;40202;40406,9,2,20,1832
3778,卡米卢克,1950,1,101001;6,10207;10305;20201;20401;40304;40407,17,0,29,1850
3779,伊薇赫德森,1939,3,101001;6,10102;10202;10303;10402;20102;20201;20302;40102;40204;40305;40407,17,1,25,1839
3780,科瑞林奇,1987,3,101001;6,10201;10303;10405;20104;20201;20303;20404;40104;40305;40405,2,2,48,1887
3781,伊迪帕尔默,1931,1,101001;6,10103;10207;10402;20103;20201;20304;20401;40104;40202;40306;40407,5,2,46,1831
3782,茉莉林塞,1913,2,101001;6,10101;10202;10305;10402;20104;20201;20301;20403;40104;40203;40405,17,0,38,1813
3783,殇づ拉格伦,1917,1,101001;6,10102;10201;10405;20101;20304;20404;40203;40306;40406,13,0,36,1817
3784,苏珊韦斯利,1989,5,101001;6,10102;10203;20202;20402;40202;40304;40406,10,0,44,1889
3785,卡桑艾萨克,1913,3,101001;6,10107;10201;10303;10404;20104;20301;20404;40104;40203;40302;40407,13,1,45,1813
3786,B-本杰明,1936,4,101001;6,10103;10204;10305;10404;20203;20302;40103;40201;40306;40405,8,2,47,1836
3787,米兰-y,1970,5,101001;6,10107;10201;10305;20102;20201;20401;40203;40306;40405,16,3,34,1870
3788,莱德凯南,1958,4,101001;6,10105;10206;10304;10403;20102;20204;20301;20403;40101;40302;40406,5,2,32,1858
3789,P-艾许莉,1980,2,101001;6,10105;10203;10301;20102;20302;40306;40406,7,1,48,1880
3790,娜本杰明,1988,5,101001;6,10101;10203;10305;10405;20204;20303;20406;40203;40302;40407,3,3,39,1888
3791,埃莉珍妮特,1950,5,101001;6,10104;20104;20204;20304;20406;40103;40305;40406,15,0,45,1850
3792,朱莉霍雷肖,1953,1,101001;6,10105;10202;10301;20103;20201;20302;20406;40101;40203;40302;40406,2,3,30,1853
3793,乔伊雪莉,1943,2,101001;6,10102;10207;10303;10405;20103;20204;20405;40101;40204;40304;40402,8,3,40,1843
3794,邦妮杰弗逊,1901,5,101001;6,10302;10402;20102;20204;20302;20403;40201;40305;40406,2,3,42,1801
3795,奥尔哈维,1912,4,101001;6,10105;10206;10302;10404;20103;20202;20304;20402;40104;40306;40402,6,0,49,1812
3796,迪娅夏洛特,1935,5,101001;6,10104;10204;10301;10402;20101;20204;20303;20402;40302;40407,8,3,21,1835
3797,西丝碧翠丝,1973,4,101001;6,10202;10403;20203;20302;20406;40104;40202;40303;40406,15,3,37,1873
3798,奥莉蒂凡妮,1938,3,101001;6,10105;10201;10403;20104;20203;20302;20401;40104;40202;40303;40406,13,2,30,1838
3799,奥琳盖伊,1948,4,101001;6,10106;10203;10301;10403;20104;20302;20404;40103;40201;40303;40407,7,1,47,1848
3800,海蒂德莱登,1902,4,101001;6,10103;10202;10302;10401;20104;20204;20302;20405;40203;40406,8,1,28,1802
3801,姬特丽塔,1919,2,101001;6,10105;10206;10404;20201;20303;20406;40204;40306;40405,3,0,34,1819
3802,里娜劳埃德,1973,3,101001;6,10104;10206;10305;10404;20102;20202;20303;40203;40301;40407,18,1,32,1873
3803,蒂丝达特,1973,1,101001;6,10201;10303;20102;20201;20302;20401;40103;40201;40406,12,2,33,1873
3804,吉娜-j,1920,5,101001;6,10105;10207;10302;10401;20101;20202;20301;20401;40102;40304;40405,17,3,48,1820
3805,丽斯凯瑟琳,1996,1,101001;6,10102;10207;10305;20103;20204;20303;20406;40102;40301;40407,9,3,42,1896
3806,百丽博斯韦尔,1938,2,101001;6,10104;10203;10304;10401;20202;20302;20404;40103;40203;40306;40405,14,1,45,1838
3807,贝拉乔安娜,1934,2,101001;6,10104;10203;10303;10401;20203;20303;20405;40102;40204;40302;40407,11,3,37,1834
3808,维亚玛丽亚,1968,4,101001;6,10103;10203;10302;10403;20104;20203;20401;40101;40202;40303;40405,6,3,35,1868
3809,C安德森,1963,2,101001;6,10107;10207;10305;10405;20103;20204;20403;40201;40303;40402,15,3,32,1863
3810,绮丽帕尔默,1940,5,101001;6,10107;10201;10304;10405;20103;20406;40101;40201;40304;40407,3,0,41,1840
3811,乔伊凯瑟琳,1955,2,101001;6,10101;10202;10305;10405;20103;40102;40202;40302;40407,13,1,30,1855
3812,格塔k,1905,3,101001;6,10107;10204;10301;20201;20405;40101;40201;40304;40406,14,3,49,1805
3813,柏妮约翰尼,1939,2,101001;6,10101;10303;20103;20304;20401;40204;40301;40405,10,1,47,1839
3814,凯丽乔丹,1903,5,101001;6,10106;10207;10303;10402;20104;20202;20301;20402;40102;40305;40406,10,3,37,1803
3815,坎蒂达芙妮,1975,5,101001;6,10105;10403;20101;20203;20302;20406;40103;40305;40407,17,0,38,1875
3816,琳达卡萝,1920,5,101001;6,10101;10204;10302;10405;20101;20202;20302;40103;40203;40301;40405,14,2,26,1820
3817,萨妮艾奇逊,1911,2,101001;6,10105;10207;10305;10405;20102;20204;20302;20402;40203;40303;40402,12,3,34,1811
3818,蕶喥海明威,1912,5,101001;6,10105;10203;10303;10403;20102;20302;20402;40101;40202;40406,1,1,38,1812
3819,简妮劳伦斯,1916,1,101001;6,10102;10204;10305;20101;20201;20304;40303;40407,18,2,35,1816
3820,阿蜜福斯特,1980,2,101001;6,10102;10207;10305;10403;20104;20203;20403;40101;40306;40406,6,3,44,1880
3821,坎蒂艾丽丝,1924,1,101001;6,10107;10202;10402;20103;20203;20304;20405;40104;40202;40302;40406,16,1,21,1824
3822,特拉特纳,1971,5,101001;6,10102;10304;20101;20202;20403;40101;40306;40406,6,0,21,1871
3823,姬尔莱顿,1992,3,101001;6,10102;10303;10402;20104;20201;20301;40101;40204;40304;40406,6,2,34,1892
3824,康斯盖洛普,1940,3,101001;6,10107;10206;10302;10401;20101;20303;20405;40104;40202;40306;40403,11,3,29,1840
3825,姬尔嘉利,1947,4,101001;6,10104;10201;10402;20204;20302;20403;40203;40302;40407,3,2,38,1847
3826,杜拉霍奇,1976,1,101001;6,10102;10201;10305;20104;20301;20403;40102;40202;40302;40405,12,0,28,1876
3827,H-尼科尔,1911,1,101001;6,10102;10207;10305;10403;20201;20303;20402;40202;40301;40405,8,3,40,1811
3828,约瑟艾德琳,1988,5,101001;6,10106;10207;10405;20103;20202;20302;20404;40201;40303;40407,13,2,26,1888
3829,蒂丝雷蒙德,1939,2,101001;6,10107;10203;10303;10402;20102;20202;20301;20402;40103;40203;40407,9,1,24,1839
3830,芬妮塞尔玛,1924,5,101001;6,10104;10205;10304;10402;20104;20204;20301;20401;40201;40405,10,2,22,1824
3831,汉娜内尔,1975,1,101001;6,10205;10304;10402;20302;20406;40104;40202;40304;40406,10,2,29,1875
3832,安妮蒂莫西,1900,3,101001;6,10102;10201;20202;20303;20401;40203;40306;40407,11,3,42,1800
3833,Q-凯罗尔,1957,4,101001;6,10106;10201;10301;10403;20102;20301;20402;40102;40305;40405,14,3,20,1857
3834,维丝切莉,1934,4,101001;6,10104;10203;10302;10403;20103;20203;20301;20404;40103;40201;40301;40405,17,3,25,1834
3835,丽斯罗斯,1937,4,101001;6,10107;10201;10305;10405;20101;20201;20301;20406;40202;40407,2,1,31,1837
3836,萨莎贺拉斯,1985,2,101001;6,10102;10205;10302;10404;20104;20204;20303;20404;40104;40202;40305;40401,3,0,47,1885
3837,瑞娅克莉丝,1989,4,101001;6,10105;20103;20204;20302;40102;40203;40303;40407,3,3,23,1889
3838,乔伊理嘉图,1911,1,101001;6,10104;10202;10302;10402;20103;20401;40104;40201;40302;40405,15,3,38,1811
3839,萨布特纳,1945,5,101001;6,10102;10207;20202;20406;40101;40201;40303;40406,10,3,38,1845
3840,莉克贝拉,1985,3,101001;6,10102;10305;10402;20104;20203;20303;40103;40204;40304;40407,2,2,38,1885
3841,雅典卡瑞娜,1922,2,101001;6,10105;10201;10301;10401;20101;20202;20303;40201;40304;40407,17,2,49,1822
3842,贝琳-q,1984,5,101001;6,10203;10304;20102;20302;20406;40304;40405,14,2,31,1884
3843,琪希拉,1985,5,101001;6,10103;10202;10301;10402;20104;20204;20301;20404;40103;40304;40405,5,0,26,1885
3844,艾美-d,1990,5,101001;6,10106;10305;10403;20104;20201;20301;20403;40305;40406,13,0,23,1890
3845,默西贝基,1900,4,101001;6,10101;10202;10301;10405;20104;20204;20303;20403;40203;40406,11,3,30,1800
3846,伊温坎蒂丝,1942,2,101001;6,10102;10202;10305;10403;20102;20303;20404;40103;40201;40302;40406,3,3,22,1842
3847,琼斯落泪,1903,1,101001;6,10104;10201;10305;10404;20104;20202;20302;40104;40204;40302;40407,15,2,29,1803
3848,亚特巴尼,1909,4,101001;6,10102;10203;10301;10403;20201;20402;40405,18,1,22,1809
3849,伊芙贝芙丽,1938,1,101001;6,10101;10206;10305;10405;20103;20203;20403;40103;40202;40306;40403,3,2,46,1838
3850,伊妮罗素,1946,2,101001;6,10104;10201;10301;10401;20102;20204;20301;20404;40203;40306;40405,18,2,35,1846
3851,爱丝欧文,1936,4,101001;6,10107;10207;10402;20101;20406;40101;40305;40407,4,3,26,1836
3852,康妮玛丽,1958,3,101001;6,10105;10207;10405;20104;20304;20405;40203;40407,3,2,30,1858
3853,琪潘西,1909,3,101001;6,10103;10207;10404;20102;20202;20303;20403;40102;40203;40303;40407,6,3,47,1809
3854,Y-贝克,1989,3,101001;6,10105;10203;10303;20103;20302;20405;40102;40202;40303;40405,13,1,37,1889
3855,亚桑贝亚特,1980,3,101001;6,10105;10204;10401;20102;20202;20302;20401;40102;40201;40406,17,1,28,1880
3856,德拉利,1925,4,101001;6,10101;10202;10305;10403;20101;20301;20406;40103;40202;40301;40405,4,0,41,1825
3857,科特莉莲,1965,1,101001;6,10107;10203;10302;10401;20101;20201;20302;20406;40103;40204;40306;40404,12,1,25,1865
3858,莉兹格雷,1977,4,101001;6,10105;10205;10304;10405;20103;20203;20303;20401;40101;40204;40406,11,1,42,1877
3859,塔查利,1942,2,101001;6,10102;10204;10305;10405;20103;20202;20301;40407,1,0,36,1842
3860,兰波,1975,3,101001;6,10103;10202;10303;10403;20102;20302;20405;40101;40201;40304;40406,8,1,24,1875
3861,塞丽诺思,1903,5,101001;6,10102;10207;10302;20202;20406;40102;40405,5,2,35,1803
3862,X-皮科尔,1980,2,101001;6,10204;10304;10404;20102;20402;40102;40306;40407,16,2,20,1880
3863,Q-奥萝拉,1922,4,101001;6,10106;10206;10304;10401;20202;20303;20404;40103;40303;40405,3,0,33,1822
3864,双鱼简,1906,1,101001;6,10104;10205;10304;10402;20102;20204;20406;40102;40202;40301;40405,8,2,24,1806
3865,狮子怀亚特,1918,3,101001;6,10101;10206;10301;20101;20302;20405;40203;40301;40407,12,1,20,1818
3866,萨莎迪福,1943,5,101001;6,10103;10206;10301;10404;20102;20204;20303;20403;40303;40407,11,3,28,1843
3867,桑德帕克,1933,3,101001;6,10103;10206;10302;10403;20101;20201;20302;20406;40104;40202;40304;40406,1,1,25,1833
3868,菲比辛普森,1986,5,101001;6,10102;10205;10304;10401;20203;20304;20402;40101;40204;40304;40407,17,0,33,1886
