id,state,Behavior,Behavior2,Behavior3,Behavior4,Behavior5,time,text
320045,13#16#15:15#25,6#215201|215205|215207#50,-1,-1,-1,-1,1,13格内敌方兵力少于15个且建筑兵力达到25个则调动50个兵进攻敌军
320053,10#10:15#40,6#2152131|2152132|2152133#30,-1,-1,-1,-1,1,10格内存在打野且建筑兵力达到40个则调动30个兵进攻敌军
320054,13#13#30:15#50,6#215202|215204|215206#50,-1,-1,-1,-1,1,14格内敌方兵力少于30个且建筑兵力达到50个则调动50个兵进攻敌军
300055,2#100,6#215202|215204|215206#50,-1,-1,-1,-1,1,建筑兵力达到100%则调动50个兵进攻敌军
320056,13#13#15:15#25,6#215202|215204|215206#50,-1,-1,-1,-1,1,14格内敌方兵力少于15个且建筑兵力达到25个则调动50个兵进攻敌军
320063,10#10:15#40,6#2152131|2152132|2152133#30,-1,-1,-1,-1,1,16格内敌方兵力少于30个且建筑兵力达到50个则调动50个兵进攻敌军
320064,13#14#30:15#50,6#215203|215205#50,-1,-1,-1,-1,1,建筑兵力达到100%则调动50个兵进攻敌军
320065,2#100,6#215203|215205#50,-1,-1,-1,-1,1,16格内敌方兵力少于15个且建筑兵力达到25个则调动50个兵进攻敌军
320066,13#14#15:15#25,6#215203|215205#50,-1,-1,-1,-1,1,10格内存在打野且建筑兵力达到40个则调动30个兵进攻敌军
320073,13#16#30:15#50,6#215204|215208|215210#50,-1,-1,-1,-1,1,17格内敌方兵力少于30个且建筑兵力达到50个则调动50个兵进攻敌军
320074,2#100,6#215204|215208|215210#50,-1,-1,-1,-1,1,建筑兵力达到100%则调动50个兵进攻敌军
320075,13#16#15:15#25,6#215204|215208|215210#50,-1,-1,-1,-1,1,17格内敌方兵力少于15个且建筑兵力达到25个则调动50个兵进攻敌军
320083,10#10:15#40,6#2152141|2152142|2152143#30,-1,-1,-1,-1,1,10格内存在打野且建筑兵力达到40个则调动30个兵进攻敌军
320084,13#17#30:15#50,6#215209|215211|215212#50,-1,-1,-1,-1,1,15格内敌方兵力少于30个且建筑兵力达到50个则调动50个兵进攻敌军
320085,2#100,6#215209|215211|215212#50,-1,-1,-1,-1,1,建筑兵力达到100%则调动50个兵进攻敌军
320086,13#17#15:15#25,6#215209|215211|215212#50,-1,-1,-1,-1,1,15格内敌方兵力少于15个且建筑兵力达到25个则调动50个兵进攻敌军
320093,10#10:15#40,6#2152141|2152142|2152143#30,-1,-1,-1,-1,1,17格内敌方兵力少于30个且建筑兵力达到50个则调动50个兵进攻敌军
320094,13#15#30:15#50,6#215208|215211|215212#50,-1,-1,-1,-1,1,建筑兵力达到100%则调动50个兵进攻敌军
320095,2#100,6#215208|215211|215212#50,-1,-1,-1,-1,1,17格内敌方兵力少于15个且建筑兵力达到25个则调动50个兵进攻敌军
320096,13#15#15:15#25,6#215208|215211|215212#50,-1,-1,-1,-1,1,10格内存在打野且建筑兵力达到40个则调动30个兵进攻敌军
420000,1,1,-1,-1,-1,-1,1,PVE2-18AI
420001,15#36,7#218007|218010#90,-1,-1,-1,-1,1,抢占中立建筑1
420002,15#36,7#218004#90,-1,-1,-1,-1,1,抢占中立建筑2
420003,15#30,7#218001|218002|218003|218005|218006#90,-1,-1,-1,-1,1,攻击左上角
420004,15#30:8#1#6,7#218001|218003|218004#90,-1,-1,-1,-1,1,攻击左侧
420005,15#30:8#1#6,7#218004|218008|218009|218011#90,-1,-1,-1,-1,1,攻击中下侧
420006,15#30:8#1#6,7#218008|218009|218010|218011|218012#90,-1,-1,-1,-1,1,攻击右下角
420007,15#50,7#218008|218009|218011|218012#90,-1,-1,-1,-1,1,自由进攻
420008,15#25:29#2#4,5#218010#90,-1,-1,-1,-1,1,兵营屯兵中路
420009,15#25:29#2#4,5#218009#90,-1,-1,-1,-1,1,屯兵中下路
420010,16#1#10#30#1,4#0#15,-1,-1,-1,-1,1,给10格内低于30兵力建筑屯兵15
420011,3#230,2,-1,-1,-1,-1,1,全面进攻
420012,15#25:29#2#4,5#218004#80,-1,-1,-1,-1,1,屯兵到下路研究所
420013,8#1#5,7#218007|218008|218009|218011|218012#95,-1,-1,-1,-1,1,游击战术1
420014,8#1#5,7#218001|218002|218003|218006|218007#95,-1,-1,-1,-1,1,游击战术2
420015,8#1#6:30#1#1#3,7#218007|218008|218009|218011|218012#95,-1,-1,-1,-1,1,游击战术3
420016,8#1#6:30#1#1#3,7#218001|218002|218003|218006|218007#95,-1,-1,-1,-1,1,游击战术4
430000,1,1,-1,-1,-1,-1,1,pve2-19
430001,15#40,5#219001|219004#80,-1,-1,-1,-1,1,屯兵左侧
430002,15#40,5#219013|219011#80,-1,-1,-1,-1,1,屯兵右侧
430003,15#40,5#219007#75,-1,-1,-1,-1,1,屯兵中间
430004,15#80,7#219004|219007|219015|219001|219002#80,-1,-1,-1,-1,1,攻击左侧中立建筑
430005,15#60,7#219011|219007|219010|219013|219014#80,-1,-1,-1,-1,1,攻击右侧中立建筑
430006,15#35,7#219004|219008|219009|219011#70,-1,-1,-1,-1,1,自由进攻
430007,15#25:8#1#7,7#219001|219002|219004|219007#80,-1,-1,-1,-1,1,保护建筑1
430008,15#25:8#1#7,7#219007|219008|219009|219011#80,-1,-1,-1,-1,1,保护建筑2
430009,15#25:8#1#7,7#219010|219011|219012|219013#80,-1,-1,-1,-1,1,保护建筑3
430010,15#25:8#1#7,7#219001|219003|219005|219006|219010#80,-1,-1,-1,-1,1,保护建筑4
430011,15#40:16#1#18#15#1,4#0#15,-1,-1,-1,-1,1,分兵驻守
430012,15#40,5#219004#80,-1,-1,-1,-1,1,
430013,15#40,5#219011#80,-1,-1,-1,-1,1,
430014,3#300,2,-1,-1,-1,-1,1,全军出击
430015,15#20:8#1#4,14#30#80,-1,-1,-1,-1,1,兵营紧缺时
440000,15#35,5#220005#80,-1,-1,-1,-1,1,屯兵到中间防御塔1
440001,15#40,5#220008#90,-1,-1,-1,-1,1,屯兵到研究所
440002,15#40,5#220011#90,-1,-1,-1,-1,1,屯兵到中间防御塔2
440003,15#50,7#220007|220008|220009#90,-1,-1,-1,-1,1,攻击中立
440004,15#50,7#220011#90,-1,-1,-1,-1,1,进攻防御塔2
440005,15#50,7#220014|220013|220015#80,-1,-1,-1,-1,1,攻击最后一路
440006,15#35:8#1#7,7#220005|220007|220008|220009|220011#80,-1,-1,-1,-1,1,保护建筑1
440007,15#35:8#1#7,7#220001|220002|220003|220004|220006#80,-1,-1,-1,-1,1,保护建筑2
440008,15#35:8#1#7,7#220001|220003|220004|220005|220006#80,-1,-1,-1,-1,1,保护建筑3
440009,15#35:8#1#7,7#220010|220012|220013|220014|220015#80,-1,-1,-1,-1,1,保护建筑4
440010,15#35:8#1#7,7#220010|220011|220012|220013|220015#80,-1,-1,-1,-1,1,保护建筑5
440011,3#320,2,-1,-1,-1,-1,1,全军出击
440012,15#35:16#1#18#40#1,4#0#20,-1,-1,-1,-1,1,给防御塔补兵
450000,15#35,5#220105#80,-1,-1,-1,-1,1,屯兵到中间防御塔1
450001,15#40,5#220108#90,-1,-1,-1,-1,1,屯兵到研究所
450002,15#40,5#220111#90,-1,-1,-1,-1,1,屯兵到中间防御塔2
450003,15#50,7#220107|220108|220109#90,-1,-1,-1,-1,1,攻击中立
450004,15#50,7#220111#90,-1,-1,-1,-1,1,进攻防御塔2
450005,15#50,7#220114|220113|220115#80,-1,-1,-1,-1,1,攻击最后一路
450006,15#35:8#1#7,7#220105|220107|220108|220109|220111#80,-1,-1,-1,-1,1,保护建筑1
450007,15#35:8#1#7,7#220101|220102|220103|220104|220106#80,-1,-1,-1,-1,1,保护建筑2
450008,15#35:8#1#7,7#220101|220103|220104|220105|220106#80,-1,-1,-1,-1,1,保护建筑3
450009,15#35:8#1#7,7#220110|220112|220113|220114|220115#80,-1,-1,-1,-1,1,保护建筑4
450010,15#35:8#1#7,7#220110|220111|220112|220113|220115#80,-1,-1,-1,-1,1,保护建筑5
450011,3#320,2,-1,-1,-1,-1,1,全军出击
450012,15#35:16#1#18#40#1,4#0#20,-1,-1,-1,-1,1,给防御塔补兵
460000,15#35,5#220205#80,-1,-1,-1,-1,1,屯兵到中间防御塔1
460001,15#40,5#220208#90,-1,-1,-1,-1,1,屯兵到研究所
460002,15#40,5#220211#90,-1,-1,-1,-1,1,屯兵到中间防御塔2
460003,15#50,7#220207|220208|220209#90,-1,-1,-1,-1,1,攻击中立
460004,15#50,7#220211#90,-1,-1,-1,-1,1,进攻防御塔2
460005,15#50,7#220214|220213|220215#80,-1,-1,-1,-1,1,攻击最后一路
460006,15#35:8#1#7,7#220205|220207|220208|220209|220211#80,-1,-1,-1,-1,1,保护建筑1
460007,15#35:8#1#7,7#220201|220202|220203|220204|220206#80,-1,-1,-1,-1,1,保护建筑2
460008,15#35:8#1#7,7#220201|220203|220204|220205|220206#80,-1,-1,-1,-1,1,保护建筑3
460009,15#35:8#1#7,7#220210|220212|220213|220214|220215#80,-1,-1,-1,-1,1,保护建筑4
460010,15#35:8#1#7,7#220210|220211|220212|220213|220215#80,-1,-1,-1,-1,1,保护建筑5
460011,3#320,2,-1,-1,-1,-1,1,全军出击
460012,15#35:16#1#18#40#1,4#0#20,-1,-1,-1,-1,1,给防御塔补兵
1923011,2#50,7#902303|902302|902312#80,-1,-1,-1,-1,1,
1923021,2#50,7#902312|902304#80,-1,-1,-1,-1,1,
1923022,2#50,5#902312|902304#80,-1,-1,-1,-1,1,
1923031,2#70,7#902312|902310#80,-1,-1,-1,-1,1,
1923032,2#50,5#902312#80,-1,-1,-1,-1,1,
1923041,2#50,7#902303|902302|902306|902310#80,-1,-1,-1,-1,1,
1923051,2#50,7#902306|902307|902311#80,-1,-1,-1,-1,1,
1923061,2#50,7#902311|902308#80,-1,-1,-1,-1,1,
1923062,2#50,5#902311|902308#80,-1,-1,-1,-1,1,
1923071,2#70,7#902311|902309#80,-1,-1,-1,-1,1,
1923072,2#50,5#902311#80,-1,-1,-1,-1,1,
1923081,2#50,7#902306|902307|902309|902302#80,-1,-1,-1,-1,1,
1923111,15#80,7#902312|902304#80,-1,-1,-1,-1,1,
1923121,15#80,7#902311|902308#80,-1,-1,-1,-1,1,
1923001,29#1#4:2#20:1,3,-1,-1,-1,-1,1,
1923002,22#1#60:1,3,-1,-1,-1,-1,1,
1923003,15#10:25#25#2#5,4#0#20,-1,-1,-1,-1,1,
1923004,16#1#15#20#1,5#0#30,-1,-1,-1,-1,1,
1923005,6#20:2#20,6#0#30,-1,-1,-1,-1,1,
1923006,11#20#3:2#50,7#0#80,-1,-1,-1,-1,1,
1923007,10#15,10#15,-1,-1,-1,-1,1,
1923008,3#300,7#902301|902302|902303|902304|902312|902310,-1,-1,-1,-1,1,
1923009,3#300,7#902309|902307|902305|902306|902311|902308,-1,-1,-1,-1,1,
1944001,15#30,6#904410|904411|904412#100,-1,-1,-1,-1,1,
1944002,15#30,6#904416|904415|904414#100,-1,-1,-1,-1,1,
1944003,15#30,6#904406|904407|904408#100,-1,-1,-1,-1,1,
1944004,15#30,7#904419|904418#100,-1,-1,-1,-1,1,
1944005,15#30,7#904417|904418#100,-1,-1,-1,-1,1,
1944006,15#30,7#904417|904420#100,-1,-1,-1,-1,1,
1944007,15#30,7#904419|904420#100,-1,-1,-1,-1,1,
1944013,20#2#200,7#904421#100,-1,-1,-1,-1,1,
1944014,2#50,5#904419|904418#100,-1,-1,-1,-1,1,
1944015,2#50,5#904417|904418#100,-1,-1,-1,-1,1,
1944016,2#50,5#904417|904420#100,-1,-1,-1,-1,1,
1944017,2#50,5#904419|904420#100,-1,-1,-1,-1,1,
1944008,15#30,6#904402|904403|904404#100,-1,-1,-1,-1,1,
1921051,2#50:6#20,7#902104#80,-1,-1,-1,-1,1,
1921052,2#50,7#902106|902107#80,-1,-1,-1,-1,1,
1921061,2#50,7#902107#80,-1,-1,-1,-1,1,
1921081,15#30,7#902109|902110#80,-1,-1,-1,-1,1,
1921091,2#50,7#902110#80,-1,-1,-1,-1,1,
1921101,2#50:6#20,7#902111#80,-1,-1,-1,-1,1,
1921102,2#50,7#902105#80,-1,-1,-1,-1,1,
1921001,29#1#3:2#20:1,3,-1,-1,-1,-1,1,
1921002,22#1#60:1,3,-1,-1,-1,-1,1,
1921003,15#10:25#25#2#5,4#0#20,-1,-1,-1,-1,1,
1921004,15#30,4#902104|902103#30,-1,-1,-1,-1,1,
1921005,15#30,4#902111|902112#30,-1,-1,-1,-1,1,
1921006,11#20#3:2#100,7#0#80,-1,-1,-1,-1,1,
1921011,15#30,7#902102|902103#80,-1,-1,-1,-1,1,
1921021,2#50,7#902103#80,-1,-1,-1,-1,1,
1921141,2#50:6#20,7#902111#80,-1,-1,-1,-1,1,
1921031,2#50:6#20,7#902104#80,-1,-1,-1,-1,1,
1921032,2#50,7#902112#80,-1,-1,-1,-1,1,
1921121,2#50:6#20,7#902111#80,-1,-1,-1,-1,1,
1921122,2#50,7#902113|902114#80,-1,-1,-1,-1,1,
1921131,2#50,7#902114#80,-1,-1,-1,-1,1,
1942001,15#20,6#904203|904207#30,-1,-1,-1,-1,1,占领中立1
1942002,15#20,6#904202|904205#30,-1,-1,-1,-1,1,占领中立2
1942003,15#20,6#904218|904215#30,-1,-1,-1,-1,1,占领中立3
1942004,15#20,6#904217|904213#30,-1,-1,-1,-1,1,占领中立4
1942005,15#30,6#904208|904211|904212|904209#30,-1,-1,-1,-1,1,占领中立5
1942006,3#200,7#904206|904210#50,-1,-1,-1,-1,1,占领研究所1
1942007,3#200,7#904214|904210#50,-1,-1,-1,-1,1,占领研究所2
1942008,15#90,7#904213|904207|904209|904202|904205|904208|904201|904216#70,-1,-1,-1,-1,1,无差别攻打敌军1
1942009,15#90,7#904217|904213|904211|904212|904215|904218|904204|904219#70,-1,-1,-1,-1,1,无差别攻打敌军2
1942010,16#1#8#20#2:2#50,7#0#50,-1,-1,-1,-1,1,攻击附近敌军1（少数）
1942011,16#2#8#80#2:2#50,7#0#80,-1,-1,-1,-1,1,攻击附近敌军2（多数）
1942012,15#50,7#904209|904208#100,-1,-1,-1,-1,1,占领中立中间1
1942013,15#50,7#904211|904212#100,-1,-1,-1,-1,1,占领中立中间2
1942014,3#200,7#904201|904204|904216|904219#80,-1,-1,-1,-1,1,
1945041,15#30,7#904502|904503|904511|904512#50,-1,-1,-1,-1,1,
1945071,15#30,7#904505|904506|904508|904509#50,-1,-1,-1,-1,1,
1945001,29#1#4:2#20:1,3,-1,-1,-1,-1,1,
1945002,22#1#60:1,3,-1,-1,-1,-1,1,
1945003,15#10:25#25#2#5,4#0#20,-1,-1,-1,-1,1,
1945004,16#1#15#20#1,5#0#30,-1,-1,-1,-1,1,
1945005,6#20:2#20,6#0#30,-1,-1,-1,-1,1,
1945006,11#20#3:2#50,7#0#80,-1,-1,-1,-1,1,
1945007,27#10#1#10,7#0#70,-1,-1,-1,-1,1,
1945008,20#2#200,7#904513#80,-1,-1,-1,-1,1,
1945009,20#2#200,7#904514#80,-1,-1,-1,-1,1,
1945010,3#150,7#904501|904504|904507|904510#80,-1,-1,-1,-1,1,
926011,5#23:15#15,9#100#15,-1,-1,-1,-1,1,0
926012,15#30:1,3,-1,-1,-1,-1,1,0
926013,15#40:13#10#12,5#902603#50,-1,-1,-1,-1,1,0
926014,15#40,7#902603#100,-1,-1,-1,-1,1,0
926021,5#23:15#15,9#100#15,-1,-1,-1,-1,1,0
926022,15#30:1,3,-1,-1,-1,-1,1,0
926023,15#40:13#10#12,5#902604#50,-1,-1,-1,-1,1,0
926024,15#40,7#902604#100,-1,-1,-1,-1,1,0
926031,5#23:15#15,9#100#15,-1,-1,-1,-1,1,0
926032,15#1:8#2#4,5#902605|902606#100,-1,-1,-1,-1,1,0
926033,3#160:8#2#7,15#100,-1,-1,-1,-1,1,0
926034,15#25,7#902605|902606#100,-1,-1,-1,-1,1,0
926041,5#23:15#15,9#100#15,-1,-1,-1,-1,1,0
926042,15#1:8#2#4,5#902607|902608#100,-1,-1,-1,-1,1,0
926043,3#160:8#2#7,15#100,-1,-1,-1,-1,1,0
926044,15#25,7#902607|902608#100,-1,-1,-1,-1,1,0
926051,5#23:15#15,9#100#15,-1,-1,-1,-1,1,0
926052,15#30:1,3,-1,-1,-1,-1,1,0
926053,3#160:8#2#7,15#100,-1,-1,-1,-1,1,0
926054,15#25,5#902609#50,-1,-1,-1,-1,1,0
926055,15#40,7#902609#100,-1,-1,-1,-1,1,0
926061,5#23:15#15,9#100#15,-1,-1,-1,-1,1,0
926062,15#20:1,3,-1,-1,-1,-1,1,0
926063,3#160:8#2#7,15#100,-1,-1,-1,-1,1,0
926064,15#25,5#902609#50,-1,-1,-1,-1,1,0
926065,15#40,7#902609#100,-1,-1,-1,-1,1,0
926071,5#23:15#15,9#100#15,-1,-1,-1,-1,1,0
926072,15#20:1,3,-1,-1,-1,-1,1,0
926073,3#160:8#2#7,15#100,-1,-1,-1,-1,1,0
926074,15#25,5#902610#50,-1,-1,-1,-1,1,0
926075,15#40,7#902610#100,-1,-1,-1,-1,1,0
926081,5#23:15#15,9#100#15,-1,-1,-1,-1,1,0
926082,15#30:1,3,-1,-1,-1,-1,1,0
926083,3#160:8#2#7,15#100,-1,-1,-1,-1,1,0
926084,15#25,5#902610#50,-1,-1,-1,-1,1,0
926085,15#40,7#902610#100,-1,-1,-1,-1,1,0
926091,5#23:15#15,9#100#15,-1,-1,-1,-1,1,0
926092,15#30:1,3,-1,-1,-1,-1,1,0
926093,3#160:8#2#7,15#100,-1,-1,-1,-1,1,0
926094,15#40,5#902611|902612#100,-1,-1,-1,-1,1,0
926095,15#35,7#902611|902612#100,-1,-1,-1,-1,1,0
926101,5#23:15#15,9#100#15,-1,-1,-1,-1,1,0
926102,15#30:1,3,-1,-1,-1,-1,1,0
926103,3#160:8#2#7,15#100,-1,-1,-1,-1,1,0
926104,15#40,5#902613|902614#100,-1,-1,-1,-1,1,0
926105,15#35,7#902613|902614#100,-1,-1,-1,-1,1,0
926111,5#23:15#15,9#100#15,-1,-1,-1,-1,1,0
926112,15#30:1,3,-1,-1,-1,-1,1,0
926113,3#160:8#2#7,15#100,-1,-1,-1,-1,1,0
926114,15#60,7#902613|902614|902612|902609#75,-1,-1,-1,-1,1,0
926121,5#23:15#15,9#100#15,-1,-1,-1,-1,1,0
926122,15#30:1,3,-1,-1,-1,-1,1,0
926123,3#160:8#2#7,15#100,-1,-1,-1,-1,1,0
926124,15#60,7#902613|902614|902611|902609#75,-1,-1,-1,-1,1,0
926131,5#23:15#15,9#100#15,-1,-1,-1,-1,1,0
926132,15#30:1,3,-1,-1,-1,-1,1,0
926133,3#160:8#2#7,15#100,-1,-1,-1,-1,1,0
926134,15#60,7#902613|902614|902612|902610#75,-1,-1,-1,-1,1,0
926141,5#23:15#16,9#100#16,-1,-1,-1,-1,1,0
926142,15#30:1,3,-1,-1,-1,-1,1,0
926143,3#160:8#2#7,15#100,-1,-1,-1,-1,1,0
926144,15#60,7#902613|902614|902611|902610#75,-1,-1,-1,-1,1,0
948011,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948012,1:19:2#40,3,-1,-1,-1,-1,1,0
948013,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948014,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948015,6#21:15#60:19,7#904802|904805|904807|904808#50,-1,-1,-1,-1,1,0
948021,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948022,1:19:2#40,3,-1,-1,-1,-1,1,0
948023,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948024,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948025,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948031,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948032,1:19:2#40,3,-1,-1,-1,-1,1,0
948033,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948034,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948035,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948041,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948042,1:19:2#40,3,-1,-1,-1,-1,1,0
948043,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948044,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948045,6#21:15#60:19,7#904803|904806|904809|904810#50,-1,-1,-1,-1,1,0
948051,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948052,1:19:2#40,3,-1,-1,-1,-1,1,0
948053,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948054,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948055,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948061,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948062,1:19:2#40,3,-1,-1,-1,-1,1,0
948063,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948064,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948065,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948071,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948072,1:19:2#40,3,-1,-1,-1,-1,1,0
948073,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948074,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948075,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948081,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948082,1:19:2#40,3,-1,-1,-1,-1,1,0
948083,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948084,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948085,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948091,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948092,1:19:2#40,3,-1,-1,-1,-1,1,0
948093,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948094,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948095,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948101,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948102,1:19:2#40,3,-1,-1,-1,-1,1,0
948103,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948104,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948105,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948111,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948112,1:19:2#40,3,-1,-1,-1,-1,1,0
948113,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948114,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948115,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948121,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948122,1:19:2#40,3,-1,-1,-1,-1,1,0
948123,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948124,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948125,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948131,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948132,1:19:2#40,3,-1,-1,-1,-1,1,0
948133,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948134,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948135,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948141,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948142,1:19:2#40,3,-1,-1,-1,-1,1,0
948143,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948144,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948145,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948151,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948152,1:19:2#40,3,-1,-1,-1,-1,1,0
948153,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948154,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948155,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948161,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948162,1:19:2#40,3,-1,-1,-1,-1,1,0
948163,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948164,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948165,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948171,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948172,1:19:2#40,3,-1,-1,-1,-1,1,0
948173,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948174,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948175,6#21:15#60:19,7#904811|904812|904815|904818#50,-1,-1,-1,-1,1,0
948181,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948182,1:19:2#40,3,-1,-1,-1,-1,1,0
948183,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948184,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948185,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948191,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948192,1:19:2#40,3,-1,-1,-1,-1,1,0
948193,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948194,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948195,15#60:29#2#3:19,13#40,-1,-1,-1,-1,1,0
948201,5#30:15#10,9#50#10,-1,-1,-1,-1,1,0
948202,1:19:2#40,3,-1,-1,-1,-1,1,0
948203,8#2#9:29#2#4:3#500,2,-1,-1,-1,-1,1,0
948204,8#2#5:29#2#3:2#75,15#50,-1,-1,-1,-1,1,0
948205,6#21:15#60:19,7#904813|904814|904816|904819#50,-1,-1,-1,-1,1,0
1947011,15#30,7#904701|904705|904707|904708|904710#80,-1,-1,-1,-1,1,
1947021,15#30,7#904702|904706|904707|904709|904713#80,-1,-1,-1,-1,1,
1947211,15#30,7#904714|904716|904717|904721|904710#80,-1,-1,-1,-1,1,
1947221,15#30,7#904715|904716|904718|904722|904713#80,-1,-1,-1,-1,1,
1947001,15#30,7#904707|904708|904710|904714|904716#80,-1,-1,-1,-1,1,
1947002,15#30,7#904707|904709|904713|904715|904716#80,-1,-1,-1,-1,1,
1947003,2#80,5#904710|904711|904713|904712#80,-1,-1,-1,-1,1,
1947005,3#200,7#904711|904712#80,-1,-1,-1,-1,1,
1947006,2#80,5#904716|904707#80,-1,-1,-1,-1,1,
1947007,3#500,7#904701|904702|904721|904722#80,-1,-1,-1,-1,1,
1925001,2#50,7#902501|902502|902503|902504#100,-1,-1,-1,-1,1,
1925002,2#50,7#902514|902515|902516|902517#100,-1,-1,-1,-1,1,
1925003,2#50,7#902505|902506|902507#80,-1,-1,-1,-1,1,
1925004,2#50,7#902511|902512|902513#80,-1,-1,-1,-1,1,
1925005,2#50,5#902505|902507|902509|902511|902513#80,-1,-1,-1,-1,1,
1925006,2#50,5#902511|902513|902509|902505|902507#80,-1,-1,-1,-1,1,
1925007,2#50,7#902505|902506|902512|902513#80,-1,-1,-1,-1,1,
1925008,3#210,7#902509#80,-1,-1,-1,-1,1,
1925091,15#100,7#902505|902506|902512|902513#80,-1,-1,-1,-1,1,
1925009,3#300,7#902501|902502|902503|902504#80,-1,-1,-1,-1,1,
1925010,3#300,7#902514|902515|902516|902517#80,-1,-1,-1,-1,1,
902801,24#2#12,1,-1,-1,-1,-1,1,0
902802,3#240:16#1#50#80#2,2,-1,-1,-1,-1,1,0
902803,1,3,-1,-1,-1,-1,1,0
